id,program.type,age,ethnicity.r,major,dal.course.code,se.1,se.2,se.3,se.4,se.5,se.6,se.7,se.8,asi.1,asi.2,asi.3,asi.4,asi.5,asi.6,asi.7,asi.8,asi.9,asi.10,asi.11,asi.12,asi.13,asi.14,asi.15,asi.16,asi.17,asi.18,pc.1,pc.2,pc.3,psp.1,psp.2,psp.3,frost.ps.1,frost.ps.2,frost.ps.3,frost.ps.4,frost.com.1,frost.com.2,frost.com.3,frost.com.4,frost.com.5,frost.da.1,frost.da.2,frost.da.3,frost.da.4,stat.anx.1,stat.anx.2,stat.anx.3,stat.anx.4,stat.anx.5,stat.anx.6,stat.anx.7,stat.anx.8,stat.anx.9,stat.anx.10,stat.anx.11,stat.anx.12,stat.anx.13,stat.anx.14,stat.anx.15,stat.anx.16,math.anx.1,math.anx.2,math.anx.3,math.anx.4,math.anx.5,math.anx.6,math.anx.7,math.anx.8,math.anx.9,faculty,stats,stats.history,gender.category,self.efficacy,asi.phys,asi.cog,asi.social,asi,perf.cog,perf.sp,frost.ps,frost.com,frost.da,stat.anx.tc,stat.anx.i,stat.anx.ah,stat.anx.ws,stat.anx.fst,stat.anx.sc,math.anx
12173103830,1,22,Asian,Marketing,NA,4,4,4,4,4,4,5,4,4,1,2,2,1,3,4,2,1,1,2,1,1,1,1,1,1,1,4,4,4,3,5,5,3,3,3,4,1,2,2,1,3,3,2,1,4,2,2,2,3,3,2,2,2,3,1,2,2,1,1,1,1,1,2,2,2,1,2,2,3,1,1,1,1,0,4.125,2,1,2,1.666666667,4,4.333333333,3.25,1.8,2.5,2.666666667,2,2,1.666666667,1,2,1.777777778
12173102930,1,28,White,Human-Computer Interaction,NA,5,3,4,4,4,4,4,4,5,2,3,2,1,3,2,2,5,1,3,2,4,1,1,2,2,2,1,1,4,6,7,6,4,3,3,3,3,4,3,3,2,4,2,1,4,4,4,3,4,3,3,3,3,2,2,2,3,2,3,3,2,1,4,1,2,3,1,1,3,1,1,0,1,1,4,2,1.5,3.666666667,2.388888889,2,6.333333333,3.25,3,2.75,3.666666667,3,3.5,2,2.666666667,2.5,1.888888889
12173102726,1,26,White,Chemistry,NA,4,3,4,3,4,4,3,4,2,2,2,3,3,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,1,1,1,1,1,2,1,1,2,3,3,2,2,2,3,3,2,1,2,2,2,2,1,1,1,2,1,2,2,1,1,3,2,1,1,1,1,3.625,1.666666667,1.833333333,1.166666667,1.555555556,1,2.333333333,2.75,1.2,1.25,2,2.666666667,3,1.666666667,1.333333333,2,1.666666667
12173102370,1,24,White,Drawing,NA,3,4,4,4,3,5,4,5,5,4,5,5,4,5,5,4,NA,5,2,4,5,4,3,5,5,5,2,3,4,5,6,6,4,4,3,3,4,2,2,3,4,5,4,5,4,3,5,2,4,5,2,5,2,1,2,3,3,2,2,3,2,2,4,3,5,4,3,3,5,4,0,0,0,0,4,4.333333333,4.5,4.4,4.411764706,3,5.666666667,3.5,3,4.5,4,2,5,1.666666667,2.333333333,3,3.666666667
12173101269,1,23,White,bioinformatic,NA,5,3,4,3,4,3,5,5,3,5,4,3,3,3,4,4,NA,3,3,4,3,4,4,2,3,4,3,3,2,3,5,4,3,4,4,3,2,3,4,4,4,3,3,4,4,3,4,3,3,2,3,4,4,3,3,3,4,4,3,2,2,3,4,4,3,2,3,3,3,3,1,1,1,0,4,3.833333333,3.5,3,3.470588235,2.666666667,4,3.5,3.4,3.5,2.666666667,3.333333333,4,3,2.666666667,3.5,3.111111111
12173100938,1,24,White,Undecided,NA,4,4,5,4,4,4,3,4,3,4,2,1,3,1,1,1,1,1,3,1,2,1,1,2,4,2,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,2,3,3,4,5,2,4,5,1,4,2,2,1,1,1,1,2,3,3,1,1,2,4,3,1,1,5,1,2,0,1,1,4,1.166666667,2.166666667,2.333333333,1.888888889,1,3,1,1,2.25,4.333333333,1.666666667,4.5,2,2,1,2.111111111
12173100701,1,27,White,Social Psychology and Psychology of Work,NA,3,2,2,3,3,3,2,2,4,2,3,2,3,1,2,2,2,2,2,1,1,3,1,2,1,2,3,2,4,4,3,5,3,1,2,2,4,2,3,1,3,5,3,2,4,3,2,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,4,3,2,2,0,1,1,2.5,1.833333333,2.333333333,1.833333333,2,3,4,2,2.6,3.5,3,2,2.5,1,1,1,2.444444444
12173100336,1,26,White,Engineering and Science of Data,NA,4,4,4,4,4,4,3,4,4,5,2,1,4,4,4,4,4,1,4,1,4,4,1,4,4,1,1,1,3,7,7,7,4,4,4,4,4,1,1,1,5,5,5,5,5,4,3,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,0,1,0,3.875,2.166666667,3.166666667,4,3.111111111,1.666666667,7,4,2.4,5,2.666666667,1,2.5,1,1,1,1.777777778
12173100180,1,20,White,undecided,NA,4,4,3,3,4,3,3,4,5,3,3,1,3,4,2,1,1,2,2,3,3,2,1,2,2,1,4,3,3,3,4,4,4,3,3,4,2,1,3,3,2,3,2,2,3,3,3,4,3,3,3,2,4,2,2,3,2,2,2,3,3,2,3,2,3,3,2,2,1,2,1,0,0,0,3.5,1.833333333,2.166666667,2.833333333,2.277777778,3.333333333,3.666666667,3.5,2.2,2.5,3,3.666666667,2.5,2.333333333,2.333333333,2.5,2.222222222
12173099876,1,26,White,Biology,NA,4,4,5,4,5,NA,5,5,5,1,3,1,2,5,5,1,5,2,5,2,5,2,1,2,4,2,3,3,5,5,6,6,4,4,4,4,3,3,2,2,2,5,5,2,1,1,3,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,0,1,1,4.571428571,2.166666667,1.833333333,4.833333333,2.944444444,3.666666667,5.666666667,4,2.4,3.25,1.666666667,1,3,1,1,1,1.333333333
12173099342,1,24,White,UNIVERSITY JUAN CARLOS 1,NA,NA,5,NA,5,NA,NA,5,NA,NA,NA,5,NA,NA,5,NA,NA,5,4,5,NA,NA,5,NA,5,NA,5,4,4,5,7,6,5,5,4,5,4,4,4,4,3,5,4,3,4,5,5,4,5,4,4,3,4,3,4,4,5,3,5,4,3,5,5,4,3,4,5,4,3,5,3,1,0,1,0,5,5,4.75,5,4.875,4.333333333,6,4.5,4,4,4.333333333,3.666666667,4,4.666666667,3.666666667,4,4
12173099046,1,23,White,Engraving and printmaking techniques,NA,5,4,4,4,NA,5,5,4,3,1,4,2,2,5,3,5,4,2,1,2,5,3,1,2,2,2,4,5,5,6,4,7,4,5,5,4,4,2,2,4,2,1,1,1,4,3,4,3,5,5,2,4,3,1,3,2,2,4,2,2,1,1,3,1,4,2,1,1,2,1,0,0,0,1,4.428571429,2.833333333,2,3.333333333,2.722222222,4.666666667,5.666666667,4.5,2.8,1.75,4.333333333,2.666666667,4,2,2.333333333,2,1.777777778
12173098998,1,23,White,Computer Science,NA,4,2,4,4,3,4,4,4,5,4,4,1,4,4,2,4,5,2,1,3,2,4,1,4,5,4,1,1,3,6,6,7,2,1,1,3,5,2,1,2,2,4,4,5,4,3,4,4,3,4,3,4,3,2,2,2,1,2,1,2,2,3,4,4,4,4,3,3,3,2,1,0,1,0,3.625,2.5,3.666666667,3.666666667,3.277777778,1.666666667,6.333333333,1.75,2.4,4.25,3.333333333,3.333333333,4,2,1.666666667,1.5,3.333333333
12173098913,1,25,White,Security and strategy studies,NA,4,5,5,4,4,5,4,5,5,4,2,3,4,2,3,2,4,2,3,1,2,2,1,2,1,3,4,4,5,6,6,6,4,5,5,5,4,4,4,5,3,2,2,4,2,2,3,1,1,1,2,3,1,2,2,1,1,1,4,2,1,1,3,1,2,4,1,1,3,1,2,0,1,0,4.5,2,2.833333333,2.833333333,2.555555556,4.333333333,6,4.75,4,2.5,1.333333333,1.333333333,3,1.333333333,2.666666667,1,1.888888889
12173098589,1,24,White,Undecided,NA,4,4,3,4,4,4,4,4,5,3,2,1,4,4,2,3,4,2,4,3,5,1,2,4,5,2,5,5,4,6,6,7,5,5,4,5,4,2,4,2,1,4,3,2,2,2,4,2,3,3,2,4,1,2,1,1,2,2,2,1,3,1,2,1,3,2,1,1,2,3,1,0,1,1,3.875,2.166666667,2.666666667,4.5,3.111111111,4.666666667,6.333333333,4.75,2.6,2.75,2.666666667,1.666666667,4,2.333333333,1.333333333,1.5,1.777777778
12173098432,1,22,White,Linguistics,NA,4,1,4,3,4,4,3,3,4,1,1,2,3,2,1,2,4,1,2,1,4,1,1,2,1,2,4,4,5,3,7,6,5,5,4,5,2,1,4,4,4,5,4,1,4,1,1,2,4,2,3,1,2,1,1,1,1,1,2,1,1,2,3,2,5,5,1,2,5,1,2,0,0,0,3.25,1.333333333,1.666666667,2.833333333,1.944444444,4.333333333,5.333333333,4.75,3,3.5,2.333333333,2.333333333,1,1,1.333333333,1,2.888888889
12173098431,1,30,Asian,Msc Economics ,NA,4,3,4,3,5,4,3,4,3,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,3,4,1,2,3,3,3,1,4,1,1,1,1,1,3,1,1,1,4,3,3,3,4,1,1,1,1,3,1,2,1,2,2,1,1,3,1,3,3,3,3,4,3,1,1,1,0,3.75,1.333333333,1.166666667,1.666666667,1.388888889,3,2,2.75,1,1.5,3.666666667,1.666666667,2,1,2.333333333,1.5,2.666666667
12173098400,1,28,White,Urban Planning and Policy Design,NA,3,3,4,2,4,4,4,4,4,3,1,1,3,3,2,1,3,4,2,1,2,2,1,3,3,3,4,3,4,6,7,7,4,5,5,4,3,2,2,2,4,5,4,5,5,3,5,3,4,3,3,5,4,2,2,4,3,1,3,2,1,2,3,2,2,2,2,2,3,3,2,0,0,0,3.5,1.166666667,3,2.833333333,2.333333333,3.666666667,6.666666667,4.5,2.6,4.75,3.333333333,3.333333333,5,1.333333333,2.333333333,3.5,2.333333333
12173098299,1,22,White,Mechanical engineering,NA,2,2,4,2,4,2,2,2,4,3,3,3,4,2,2,5,1,1,1,4,3,1,1,2,1,3,5,3,5,6,6,5,4,3,2,4,4,5,4,4,4,5,3,4,4,2,4,3,5,4,2,3,3,2,2,1,1,1,1,1,1,1,3,1,4,2,1,1,5,1,1,0,1,0,2.5,3,2.333333333,2,2.444444444,4.333333333,5.666666667,3.25,4.2,4,3.666666667,2.666666667,3.5,1.333333333,1.333333333,1,2.111111111
12173097427,1,19,White,Medicine,NA,3,2,4,4,3,2,3,1,2,5,4,1,5,3,5,1,2,4,2,1,3,5,4,4,3,4,5,4,4,7,7,7,5,5,4,4,5,4,3,3,4,4,5,5,5,4,5,3,5,4,5,5,4,2,3,2,3,3,4,3,3,2,3,3,5,4,2,4,5,3,1,1,1,1,2.75,2.666666667,4.5,2.5,3.222222222,4.333333333,7,4.5,3.8,4.75,4.333333333,4,5,2.666666667,3.333333333,2.5,3.444444444
12173097318,1,21,White,Aveiro University ,NA,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,3,3,3,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,3,4,4,2,2,3,4,4,3,4,3,1,2,2,1,2,1,2,1,2,1,1,1,0,4.5,4.5,4.833333333,4.166666667,4.5,3,4.333333333,3.5,3.4,3.5,3.333333333,3.333333333,4,3,3,3.5,1.555555556
12173095770,1,28,White,Mechanical Engineering,NA,4,5,3,4,4,4,3,5,3,2,3,1,2,2,4,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,4,5,3,4,4,4,1,1,1,1,2,2,2,1,2,3,4,1,2,2,3,4,2,1,NA,1,1,2,1,1,1,1,3,1,3,1,1,1,3,2,1,0,1,0,4,1.833333333,2,1.833333333,1.888888889,1.333333333,3.666666667,3.75,1.2,1.75,2.333333333,2,4,1.333333333,1,1,1.777777778
12173095492,1,26,White,Social Psychology,NA,5,5,5,NA,5,5,5,NA,4,4,3,3,5,4,3,3,4,4,2,4,5,4,1,3,4,3,4,4,5,7,7,7,5,5,4,5,4,4,4,4,5,4,4,3,3,2,4,3,5,5,2,4,2,2,1,1,1,2,3,3,2,1,2,1,5,3,1,1,4,2,1,0,1,1,5,2.833333333,3.833333333,3.833333333,3.5,4.333333333,7,4.75,4.2,3.5,4,2.333333333,4,2,2.333333333,1,2.222222222
12173094740,1,26,White,history,NA,4,2,4,2,2,4,2,2,5,4,5,4,3,5,5,4,5,2,4,4,5,1,5,2,5,2,1,1,3,4,6,7,1,4,3,2,4,4,4,4,4,5,4,4,5,4,5,2,2,4,4,4,2,2,2,4,3,2,2,3,2,2,3,1,4,3,2,1,5,1,2,0,1,1,2.75,4.5,2.333333333,4.833333333,3.888888889,1.666666667,5.666666667,2.5,4,4.5,3.333333333,2.666666667,4.5,2,2.333333333,3.5,2.444444444
12173094296,1,30,White,Tribology,NA,4,4,5,5,5,4,3,4,3,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,6,4,3,2,4,5,4,4,2,4,4,1,4,4,2,2,4,3,2,5,5,3,2,2,2,2,1,1,3,3,3,2,1,5,1,5,2,1,1,3,1,1,0,0,1,4.25,1.166666667,1.166666667,1.833333333,1.388888889,1.666666667,4.333333333,3.75,3,3,4.666666667,2.333333333,2.5,2.333333333,2.666666667,1,2.222222222
12173093609,1,32,Asian,Biology,NA,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,3,3,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,0,1,1,4,3.5,3,2.666666667,3.055555556,3,3.666666667,4,3.4,3.5,3,3,3.5,2,2,2,1.333333333
12173092876,1,37,White,history,NA,4,4,4,4,4,5,5,4,4,2,2,1,2,2,3,2,3,2,4,2,4,2,2,2,3,3,3,3,4,6,5,5,3,4,4,4,3,3,3,3,4,4,4,3,2,4,5,3,5,5,3,5,4,2,3,3,3,2,4,4,2,2,4,4,5,4,3,3,5,3,0,0,1,1,4.25,2,2.166666667,3.333333333,2.5,3.333333333,5.333333333,3.75,3.2,3.25,4.666666667,3.333333333,5,2,3.666666667,3,3.666666667
12173092288,1,26,White,Information and library studies ,NA,3,2,4,3,4,4,4,4,4,1,2,1,2,1,3,2,4,3,2,2,4,2,1,2,2,1,3,3,3,5,5,5,4,4,4,4,4,3,3,3,3,4,2,2,2,2,4,2,2,3,2,4,3,2,2,3,2,2,3,3,2,1,3,1,3,4,1,2,3,2,0,0,0,1,3.5,1.833333333,1.833333333,2.833333333,2.166666667,3,5,4,3.2,2.5,2.333333333,2.333333333,4,2,2.666666667,2.5,2.222222222
12173091793,1,20,White,Maste in Informatics Engineering,NA,5,5,5,5,5,5,5,4,2,2,2,3,1,1,3,3,2,1,2,2,2,1,1,1,1,1,2,1,2,2,3,5,2,4,4,4,1,2,1,1,1,4,4,1,1,3,3,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,0,1,0,4.875,2.333333333,1.166666667,1.666666667,1.722222222,1.666666667,3.333333333,3.5,1.2,2.5,2.666666667,1.333333333,2.5,1,1,1,1.333333333
12173091744,1,22,White,undecided,NA,5,5,5,5,5,5,5,5,5,3,4,3,4,3,5,4,2,1,3,4,4,1,1,2,1,1,5,5,5,6,6,7,5,5,5,5,3,4,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,5,3.5,2,3,2.833333333,5,6.333333333,5,3.2,1.25,1,1,1,1.666666667,1.666666667,1,1
12173091115,1,22,White,Science Education,NA,4,4,4,4,4,4,4,4,4,4,5,2,4,5,5,3,5,3,4,4,5,4,2,4,4,4,4,4,4,4,3,6,4,4,4,4,3,4,3,3,4,4,3,3,4,4,NA,4,4,4,3,3,4,3,3,2,2,3,3,2,2,1,5,1,3,4,2,2,2,2,2,0,0,1,4,3.5,3.833333333,4.5,3.944444444,4,4.333333333,4,3.4,3.5,4,3.666666667,3,2.666666667,2.666666667,2,2.444444444
12173090935,1,25,White,Data science,NA,4,2,5,2,3,3,2,2,4,5,NA,5,5,NA,5,NA,NA,NA,NA,NA,NA,5,5,NA,NA,4,5,5,5,7,7,7,4,2,2,3,5,4,5,5,4,4,5,5,5,5,4,4,5,4,5,4,4,1,1,1,2,1,1,1,1,2,4,2,5,5,2,5,5,2,1,1,1,1,2.875,5,4.75,4,4.75,5,7,2.75,4.6,4.75,4.666666667,4.333333333,4,1,1,1.5,3.555555556
12173089897,1,35,White,Applied maths,NA,4,4,5,4,4,5,5,4,3,1,2,2,1,1,2,2,1,1,3,2,1,1,1,1,4,1,3,3,3,4,5,3,4,5,3,4,2,3,2,3,4,3,3,4,2,3,2,4,3,3,3,4,4,2,4,3,3,4,3,3,4,2,3,2,2,1,2,1,2,3,1,0,1,0,4.375,1.833333333,1,2.166666667,1.666666667,3,4,4,2.8,3,3,3.666666667,3,3.333333333,3.333333333,3,2
12173087226,1,34,White,Open eGoverment,NA,5,NA,5,5,NA,5,5,5,4,1,1,1,3,3,1,1,5,1,2,1,5,1,1,1,NA,1,4,3,4,3,7,7,5,4,4,4,4,2,2,2,4,4,4,2,2,2,3,2,4,4,3,2,3,1,2,1,1,1,2,1,1,1,1,1,4,3,2,2,3,2,2,0,1,0,5,1,1.333333333,3.8,1.941176471,3.666666667,5.666666667,4.25,2.8,3,3.333333333,2.666666667,2.5,1,1.666666667,1,2.111111111
12173086905,1,26,White,master,NA,4,3,4,3,4,4,4,4,1,3,2,1,2,3,1,4,3,2,4,4,3,2,1,1,4,1,3,4,4,6,5,6,4,4,4,4,5,3,5,3,2,5,3,2,2,4,2,3,5,4,3,2,3,2,2,3,3,1,1,1,1,1,3,1,4,4,1,2,2,2,1,0,1,1,3.75,2.166666667,1.833333333,3,2.333333333,3.666666667,5.666666667,4,3.6,3,4.333333333,3,2,1.333333333,1.333333333,3,2.222222222
12173086607,1,22,White,Hull University ,NA,4,4,4,3,4,4,3,3,3,2,2,1,4,4,2,1,1,1,3,1,3,2,2,1,5,1,1,1,3,2,5,4,2,2,4,4,3,2,2,2,1,4,4,2,4,4,3,4,5,2,4,3,3,3,2,2,3,3,1,2,4,1,4,2,5,3,1,2,2,1,2,0,0,0,3.625,1.5,1.833333333,3.166666667,2.166666667,1.666666667,3.666666667,3,2,3.5,3.666666667,3.666666667,3,3.333333333,1.666666667,2.5,2.333333333
12173086553,1,29,Hispanic/Latinx,bussiness,NA,5,4,5,4,4,4,4,4,4,3,2,3,3,2,1,1,2,1,1,1,2,1,1,1,1,1,3,3,4,4,5,5,4,4,4,5,4,3,3,2,2,2,2,1,1,4,3,2,5,3,4,3,3,1,1,2,2,2,2,3,2,1,2,1,3,2,2,3,3,2,2,0,1,0,4.25,1.5,1.666666667,2,1.722222222,3.333333333,4.666666667,4.25,2.8,1.5,4,3,3,1.666666667,2,2,2.111111111
12173086285,1,22,White,Graphic Design ,NA,4,2,4,3,4,4,3,3,4,2,2,1,2,4,5,1,4,1,1,2,3,1,1,1,4,2,3,1,3,6,7,7,3,2,2,2,4,4,3,4,4,4,4,2,4,3,4,3,4,5,5,4,3,1,1,2,1,1,1,1,1,3,3,4,5,4,3,2,4,4,0,0,0,0,3.375,2,1.5,3.333333333,2.277777778,2.333333333,6.666666667,2.25,3.8,3.5,4,3.666666667,4,1,1,1.5,3.555555556
12173085841,1,20,White,Undicided,NA,4,3,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,4,4,4,3,4,4,5,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,4,3.166666667,3.166666667,3.166666667,3.166666667,3.333333333,4,4,3,3,3.333333333,3,3.5,3,3,2.5,3
12173085256,1,23,White,Engineering ,NA,4,2,2,4,4,5,4,3,4,5,2,2,4,4,2,4,4,4,4,4,4,5,2,5,4,5,3,2,4,2,5,6,4,4,2,4,5,2,4,3,5,5,4,5,5,2,2,2,3,2,1,1,2,1,2,1,3,2,2,2,2,2,1,1,1,2,2,1,2,2,2,0,1,0,3.5,2.666666667,4.666666667,4,3.777777778,3,4.333333333,3.5,3.8,4.75,2.333333333,1.666666667,1.5,1.666666667,2,2,1.555555556
12173085208,1,24,White,Architecture,NA,4,4,4,4,4,2,4,3,4,1,2,1,1,4,1,2,4,1,4,1,4,1,1,2,4,2,2,3,4,5,6,5,2,1,1,2,2,2,2,2,4,4,2,1,2,4,3,3,4,4,3,3,3,5,2,4,5,5,4,2,5,3,4,2,4,4,2,3,4,2,1,0,1,1,3.625,1.333333333,1.333333333,4,2.222222222,3,5.333333333,1.5,2.4,2.25,4,3,3,5,2.666666667,4.5,3.111111111
12173085117,1,23,White,undecided,NA,5,4,5,4,4,5,4,4,4,4,3,2,4,4,4,1,4,1,3,1,4,4,1,2,4,2,4,4,4,2,3,2,3,4,4,3,1,4,4,1,3,4,4,4,5,4,2,4,3,4,1,2,1,1,1,3,3,4,4,2,3,1,3,3,4,4,1,1,4,3,2,0,1,0,4.375,2,2.833333333,3.833333333,2.888888889,4,2.333333333,3.5,2.6,4.25,3.666666667,2,2,2.666666667,2.333333333,3,2.666666667
12173084286,1,21,White,Applied Languages,NA,4,2,4,3,3,2,4,2,5,2,3,2,3,5,3,1,5,1,3,1,5,1,1,5,5,3,1,4,3,7,7,7,2,3,3,2,4,4,4,5,5,5,5,3,5,4,4,5,4,5,1,3,1,2,1,3,3,4,2,3,4,1,5,4,5,4,3,2,5,2,2,0,0,0,3,1.833333333,2.5,4.666666667,3,2.666666667,7,2.5,4.4,4.5,4.333333333,2.333333333,3.5,3.333333333,2,3,3.444444444
12173080956,1,22,White,Eletronics and Computer Science,NA,4,3,4,2,5,5,3,3,3,1,1,1,2,2,2,1,3,1,1,2,1,1,1,1,3,1,3,2,3,4,5,5,2,4,3,4,2,2,2,1,1,2,2,2,2,2,3,2,4,4,1,2,2,2,2,1,1,2,2,1,2,1,4,1,3,2,1,1,3,1,1,0,1,0,3.625,1.333333333,1.166666667,2.166666667,1.555555556,2.666666667,4.666666667,3.25,1.6,2,3.333333333,1.666666667,2.5,2,1.666666667,1,1.888888889
12173080259,1,26,White,Medicine,NA,4,4,3,2,4,5,4,4,5,2,2,2,3,5,5,2,4,1,1,2,4,2,1,2,5,2,2,1,3,6,6,6,4,4,2,3,4,2,2,3,2,2,3,2,4,4,4,3,4,3,2,4,4,2,2,4,4,3,2,2,2,1,5,3,4,3,2,3,3,2,1,0,1,0,3.75,2.333333333,2,4,2.777777778,2,6,3.25,2.6,2.75,3.666666667,3,4,2.333333333,2,4,2.888888889
12173080132,1,23,White,Undecided,NA,4,4,4,5,5,5,4,4,5,2,2,1,3,4,1,1,3,1,1,1,3,1,1,1,3,1,3,4,4,3,6,5,3,4,3,5,3,2,2,2,3,2,3,4,3,3,1,1,4,2,2,1,1,2,3,2,2,3,4,3,3,1,1,1,2,2,1,1,2,1,1,1,1,0,4.375,1.166666667,1.5,3.166666667,1.944444444,3.666666667,4.666666667,3.75,2.4,3,3,1.333333333,1,2.666666667,3.333333333,2,1.333333333
12173080066,1,19,White,Mechanical Engineering,NA,4,4,5,NA,NA,5,5,4,4,2,2,2,4,1,1,2,3,1,4,3,2,1,1,1,2,1,2,1,2,2,3,3,2,4,2,2,1,2,1,1,1,2,1,1,2,2,2,2,4,3,2,1,1,1,2,1,1,2,1,1,3,1,3,1,3,3,1,1,1,2,1,1,0,0,4.5,1.833333333,1.666666667,2.666666667,2.055555556,1.666666667,2.666666667,2.5,1.2,1.5,3,1.666666667,1.5,2,1.333333333,1,1.777777778
12173079797,1,23,White,Biochemistry,NA,4,4,5,4,2,4,3,4,3,1,2,2,1,3,1,1,3,1,2,2,1,1,1,1,1,1,3,4,3,6,5,6,4,3,3,3,4,1,3,1,3,5,4,2,4,3,3,1,4,3,2,3,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,1,0,1,0,3.75,1.5,1,2.166666667,1.555555556,3.333333333,5.666666667,3.25,2.4,3.75,3.333333333,1.666666667,3,1,1,1,1.444444444
12173078223,1,22,White,Apllied Biochemistry,NA,3,5,5,NA,5,NA,4,5,4,2,2,3,2,4,3,4,5,3,5,2,NA,3,2,NA,5,3,5,4,5,6,5,5,4,5,4,5,5,4,2,1,4,5,5,3,4,3,4,4,3,5,3,2,4,2,4,1,1,1,3,3,1,4,3,4,2,1,1,2,3,1,1,0,1,0,4.5,2.666666667,2.6,4.6,3.25,4.666666667,5.333333333,4.5,3.2,4.25,3.666666667,3.666666667,3,1.333333333,3.333333333,1,2.333333333
12173077394,1,20,White,Computer Science,NA,5,4,2,4,5,4,3,4,5,1,1,2,4,2,2,1,4,1,2,1,3,2,1,4,5,1,2,3,5,3,4,2,4,3,2,4,2,1,1,2,3,4,4,1,4,4,3,1,2,3,1,3,1,2,1,2,1,2,1,1,2,1,2,1,3,4,1,1,5,1,1,0,1,0,3.875,1.333333333,2.166666667,3.5,2.333333333,3.333333333,3,3.25,1.8,3.25,3,1,3,2,1,1.5,2.111111111
12173075159,1,27,White,Business & IT,NA,4,3,4,4,4,4,3,3,4,4,1,1,2,3,1,1,1,1,2,1,2,2,1,3,2,3,4,5,5,6,5,5,4,5,5,5,5,4,4,4,5,4,4,5,5,3,2,1,3,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,1,1,0,1,0,3.625,1,2.5,2.333333333,1.944444444,4.666666667,5.333333333,4.75,4.4,4.5,2.666666667,1.333333333,2,1.333333333,1,1,1.555555556
12173074959,1,20,White,Sociology,NA,3,4,4,2,4,4,3,4,3,4,5,2,3,3,5,2,4,3,1,1,5,5,2,4,4,4,5,5,4,3,7,7,5,3,4,3,5,5,4,2,5,4,4,5,5,3,4,2,5,4,2,5,1,2,2,2,4,2,4,5,1,1,2,1,5,3,1,1,5,2,2,0,1,1,3.5,2.833333333,3.833333333,3.333333333,3.333333333,4.666666667,5.666666667,3.75,4.2,4.5,4,1.666666667,4.5,1.666666667,3.666666667,3,2.333333333
12173074777,1,21,White,Electrical Engineer,NA,5,4,NA,5,NA,NA,4,5,5,2,2,1,3,4,2,4,5,2,2,3,1,2,1,2,1,2,2,1,1,2,5,5,3,2,2,2,1,1,2,2,2,2,1,1,3,5,4,4,5,4,3,4,5,1,1,1,1,2,1,1,2,1,5,2,4,3,2,2,4,2,2,1,1,0,4.6,2.166666667,2.166666667,3,2.444444444,1.333333333,4,2.25,1.6,1.75,4.666666667,4,4,1.666666667,1,1,2.777777778
12173073217,1,24,White,electrical engineering,NA,3,4,4,2,4,5,4,5,3,5,5,4,5,5,1,1,3,1,1,1,2,5,1,5,1,4,2,3,4,4,5,3,3,2,3,3,1,2,2,1,1,4,5,1,5,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1,0,3.875,2.166666667,4.166666667,2.5,2.944444444,3,4,2.75,1.4,3.75,3.666666667,1.333333333,2,1,1,1,1.222222222
12173072801,1,25,White,Biochemistry ,NA,4,4,5,5,5,5,4,5,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,3,3,3,4,5,3,3,4,4,4,2,2,1,1,1,4,3,5,4,3,2,1,4,3,2,1,3,2,2,1,1,1,1,2,1,1,1,1,3,2,1,1,2,2,1,0,1,0,4.625,1.5,1.166666667,1.166666667,1.277777778,3,4,3.75,1.4,4,3.333333333,2,1.5,1.333333333,1.666666667,1,1.555555556
